cost/projected_total_usd,_step,cost/per_hour,cost/spent_usd,_runtime,cost/budget_pct_used,cost/hours_elapsed,_timestamp,train/global_step,train/entropy,train/mean_token_accuracy,train/num_tokens,train/loss,train/grad_norm,train/learning_rate,train/epoch,eval/loss,eval/entropy,eval/num_tokens,eval/steps_per_second,eval/samples_per_second,eval/mean_token_accuracy,eval/runtime
482.522267466044,180,3.0,4.259637476404508,5111.709317141,24.1261133733022,1.4198791588015027,1778067439.5369127,180,1.3621220365166664,0.5970577746629715,1464609.0,2.4289548873901365,4.240468978881836,1.7549019607843138e-06,0.008827856792545365,,,,,,,
480.74598222468217,181,3.0,4.267534221808115,5130.387243224,24.03729911123411,1.4225114072693719,1778067449.0119936,180,,,,,,,,,,,,,,
478.96373793798267,182,3.0,4.275203546086947,5140.058814438,23.948186896899134,1.425067848695649,1778067458.2151816,180,,,,,,,,,,,,,,
477.24445504451705,183,3.0,4.2832631325721735,5149.791758301,23.862222752225854,1.427754377524058,1778067467.8866856,180,,,,,,,,,,,,,,
475.5495377319662,184,3.0,4.291373955011368,5159.284455283,23.77747688659831,1.4304579850037893,1778067477.6196742,180,,,,,,,,,,,,,,
473.85086515284877,185,3.0,4.299284455776215,5168.694492072,23.692543257642438,1.4330948185920716,1778067487.112282,180,,,,,,,,,,,,,,
472.1629217684055,186,3.0,4.307126211325327,5178.595631174,23.608146088420277,1.4357087371084425,1778067496.5223868,180,,,,,,,,,,,,,,
470.5376397091968,187,3.0,4.315377078255017,5188.32348052,23.52688198545984,1.4384590260850059,1778067506.423429,180,,,,,,,,,,,,,,
468.91399589515953,188,3.0,4.323483630617459,5198.187915685,23.445699794757978,1.4411612102058198,1778067516.1512976,180,,,,,,,,,,,,,,
467.3198229507059,189,3.0,4.3317040969928104,5207.246886194,23.365991147535293,1.4439013656642703,1778067526.0158455,180,,,,,,,,,,,,,,
465.67038926948584,190,3.0,4.339253259499868,5207.247774253,23.283519463474292,1.4464177531666227,1778067535.0757728,190,1.567513717710972,0.5935373991727829,1545598.0,2.3448354721069338,4.69106912612915,1.8529411764705884e-06,0.009318293281020108,,,,,,,
464.09431659601125,191,3.0,4.347327830791474,5227.063448712,23.204715829800563,1.4491092769304912,1778067544.764329,190,,,,,,,,,,,,,,
462.5733838308914,192,3.0,4.355767027735711,5236.170084782,23.12866919154457,1.4519223425785701,1778067554.8913639,190,,,,,,,,,,,,,,
460.97837735938487,193,3.0,4.363355901439984,5245.696679896,23.048918867969242,1.4544519671466616,1778067563.9980128,190,,,,,,,,,,,,,,
459.4365915722352,194,3.0,4.371294691761335,5255.00728573,22.97182957861176,1.4570982305871116,1778067573.5245702,190,,,,,,,,,,,,,,
457.8918008550823,195,3.0,4.379053514798482,5264.42630598,22.894590042754118,1.4596845049328273,1778067582.8351452,190,,,,,,,,,,,,,,
456.37217120443074,196,3.0,4.386902675628662,5273.952953187,22.818608560221538,1.4623008918762208,1778067592.2541506,190,,,,,,,,,,,,,,
454.87725609881824,197,3.0,4.394841562112172,5283.367309106,22.743862804940914,1.464947187370724,1778067601.780808,190,,,,,,,,,,,,,,
453.3878015661179,198,3.0,4.402686842083931,5293.356811583,22.669390078305895,1.4675622806946436,1778067611.1951458,190,,,,,,,,,,,,,,
451.96243003395136,199,3.0,4.411011455456416,5302.821498087,22.59812150169757,1.4703371518188053,1778067621.1846726,190,,,,,,,,,,,,,,
450.50671147417023,200,3.0,4.418898592193921,5302.822293837,22.52533557370851,1.4729661973979737,1778067630.650184,200,1.6864704355597495,0.6158057920634746,1626922.0,2.1235681533813477,1.962601661682129,1.950980392156863e-06,0.00980872976949485,,,,,,,
,201,,,8692.382602434,,,1778071020.2102761,200,,,,,,,0.00980872976949485,2.215646982192993,1.865013017270389,1626922.0,0.22,0.879,0.5916437665888127,3389.5579
733.2708018721723,202,3.0,7.264379694859187,8726.828965778,36.66354009360862,2.4214598982863955,1778071045.2265866,200,,,,,,,,,,,,,,
730.4479656842052,203,3.0,7.272238206664721,8736.526533317,36.52239828421026,2.4240794022215737,1778071054.656782,200,,,,,,,,,,,,,,
727.675078262535,204,3.0,7.280319566726686,8746.00382277,36.383753913126746,2.426773188908895,1778071064.3544135,200,,,,,,,,,,,,,,
724.9109843499583,205,3.0,7.2882173512379325,8755.893811291,36.24554921749792,2.4294057837459775,1778071073.831748,200,,,,,,,,,,,,,,
722.2077566103641,206,3.0,7.296458943684895,8765.303383739,36.1103878305182,2.4321529812282985,1778071083.7216673,200,,,,,,,,,,,,,,
719.4912251048137,207,3.0,7.304300323526064,8775.178952864,35.97456125524068,2.434766774508688,1778071093.131312,200,,,,,,,,,,,,,,
716.8388678685977,208,3.0,7.3125298929214475,8784.111091889,35.84194339342989,2.437509964307149,1778071103.0068014,200,,,,,,,,,,,,,,
714.1351997882841,209,3.0,7.3199733573198325,8793.317857673,35.7067599894142,2.439991119106611,1778071111.9389505,200,,,,,,,,,,,,,,
711.4794971264356,210,3.0,7.327645630041759,8793.318925937,35.57397485632178,2.442548543347253,1778071121.1466193,210,1.8435392692685126,0.6224498644471168,1708414.0,2.061204528808594,1.5319759845733643,2.0490196078431373e-06,0.010299166257969592,,,,,,,
708.8445707010902,211,3.0,7.335272408922513,8812.364972078,35.44222853505451,2.445090802974171,1778071130.2978113,210,,,,,,,,,,,,,,
706.2940518917059,212,3.0,7.343518342375755,8821.875568675,35.31470259458529,2.447839447458585,1778071140.1929333,210,,,,,,,,,,,,,,
703.7368017499715,213,3.0,7.351443784832954,8831.291327412,35.186840087498574,2.450481261610985,1778071149.703469,210,,,,,,,,,,,,,,
701.1959256968487,214,3.0,7.3592902451753615,8841.203094558,35.059796284842434,2.453096748391787,1778071159.1192214,210,,,,,,,,,,,,,,
698.7178879668454,215,3.0,7.3675500692923865,8851.348735486,34.93589439834227,2.455850023097462,1778071169.0310118,210,,,,,,,,,,,,,,
696.2811872689352,216,3.0,7.376004730264346,8860.995698784,34.81405936344676,2.4586682434214486,1778071179.1766014,210,,,,,,,,,,,,,,
693.8278690195943,217,3.0,7.384043530027071,8870.883367321,34.69139345097972,2.4613478433423572,1778071188.8231714,210,,,,,,,,,,,,,,
691.4158757156919,218,3.0,7.3922835167249055,8881.036742282,34.57079378578459,2.4640945055749683,1778071198.7111452,210,,,,,,,,,,,,,,
689.0464962907125,219,3.0,7.400744614402454,8890.348717616,34.45232481453563,2.4669148714674844,1778071208.8644779,210,,,,,,,,,,,,,,
686.6336861813791,220,3.0,7.408504706223805,8890.863116628,34.33168430906895,2.4695015687412685,1778071218.1776805,220,1.8556051284074784,0.6267431110143662,1789961.0,1.937307357788086,10.054832458496094,2.1470588235294117e-06,0.010789602746444336,,,,,,,
684.3067488456295,221,3.0,7.416958876649539,8910.31475463,34.215337442281474,2.4723196255498463,1778071228.3215816,220,,,,,,,,,,,,,,
681.9759897734667,222,3.0,7.425143194198608,8919.700525653,34.098799488673336,2.475047731399536,1778071238.1427994,220,,,,,,,,,,,,,,
679.6329530801029,223,3.0,7.43296461681525,8928.645143591,33.981647654005144,2.4776548722717497,1778071247.528514,220,,,,,,,,,,,,,,
677.277371463357,224,3.0,7.440418401559194,8937.83255704,33.86386857316785,2.480139467186398,1778071256.4730074,220,,,,,,,,,,,,,,
674.9610689452753,225,3.0,7.448074571490287,8947.290899675,33.748053447263764,2.4826915238300957,1778071265.660413,220,,,,,,,,,,,,,,
672.6856346884133,226,3.0,7.4559565198421485,8956.929280211,33.63428173442066,2.4853188399473827,1778071275.1187513,220,,,,,,,,,,,,,,
670.4437301644668,227,3.0,7.463988560438155,8966.580696169,33.52218650822334,2.4879961868127185,1778071284.7572048,220,,,,,,,,,,,,,,
668.2224543768498,228,3.0,7.4720313682158785,8976.228703358,33.41112271884249,2.490677122738626,1778071294.4085698,220,,,,,,,,,,,,,,
666.0203169826511,229,3.0,7.480071240266165,8985.821901364,33.301015849132554,2.4933570800887215,1778071304.0564184,220,,,,,,,,,,,,,,
663.8333109284829,230,3.0,7.488065792719523,8985.82344262,33.19166554642414,2.4960219309065077,1778071313.6509442,230,1.7090822517871858,0.6401722311973572,1871344.0,1.8375642776489258,1.496655821800232,2.2450980392156864e-06,0.011280039234919078,,,,,,,
661.6860718265842,231,3.0,7.496296350757281,9005.625944521,33.08430359132921,2.498765450252427,1778071323.526556,230,,,,,,,,,,,,,,
659.5610490721019,232,3.0,7.504569072326024,9014.830312788,32.978052453605095,2.5015230241086748,1778071333.4538105,230,,,,,,,,,,,,,,
657.401552157102,233,3.0,7.512239414056143,9024.755437731,32.8700776078551,2.504079804685381,1778071342.6582208,230,,,,,,,,,,,,,,
655.3128379019067,234,3.0,7.520510253508886,9034.401454226,32.765641895095335,2.5068367511696286,1778071352.583229,230,,,,,,,,,,,,,,
653.2217428476168,235,3.0,7.528548777302106,9043.51012804,32.66108714238084,2.509516259100702,1778071362.2294898,230,,,,,,,,,,,,,,
651.1096607605195,236,3.0,7.536139280994734,9052.712321595,32.555483038025976,2.5120464269982445,1778071371.3380594,230,,,,,,,,,,,,,,
649.0221108889864,237,3.0,7.543807762662569,9062.6399935,32.45110554444932,2.5146025875541897,1778071380.5402403,230,,,,,,,,,,,,,,
647.0039021933113,238,3.0,7.552080859343212,9071.921037614,32.35019510966556,2.517360286447737,1778071390.4679575,230,,,,,,,,,,,,,,
644.9566090950074,239,3.0,7.55981508453687,9081.334577096,32.24783045475037,2.51993836151229,1778071399.7490249,230,,,,,,,,,,,,,,
642.9357509162857,240,3.0,7.567659647862117,9081.335337536,32.146787545814284,2.522553215954039,1778071409.163336,240,1.591284915804863,0.6729676142334938,1952875.0,1.6418642044067382,7.547810077667236,2.343137254901961e-06,0.011770475723393821,,,,,,,
640.8299283166563,241,3.0,7.574301752050719,9098.708412863,32.04149641583282,2.5247672506835728,1778071417.1330345,240,,,,,,,,,,,,,,
638.8420532935825,242,3.0,7.582137170036633,9108.484510048,31.942102664679123,2.527379056678878,1778071426.5355494,240,,,,,,,,,,,,,,
636.8967197614443,243,3.0,7.590284595489502,9117.708534148,31.844835988072212,2.5300948651631674,1778071436.31244,240,,,,,,,,,,,,,,
634.9288302369945,244,3.0,7.597971288760503,9126.95233087,31.746441511849724,2.532657096253501,1778071445.5364728,240,,,,,,,,,,,,,,
632.9783719181529,245,3.0,7.605674405097962,9136.367787834,31.648918595907645,2.5352248016993206,1778071454.7802129,240,,,,,,,,,,,,,,
631.0556323604371,246,3.0,7.613520625829697,9145.332086267,31.552781618021857,2.537840208609899,1778071464.1956801,240,,,,,,,,,,,,,,
629.1174245817299,247,3.0,7.62099087158839,9154.761241795,31.455871229086494,2.540330290529463,1778071473.1599698,240,,,,,,,,,,,,,,
627.2266986961006,248,3.0,7.628848517735799,9164.652414131,31.36133493480503,2.542949505911933,1778071482.5891488,240,,,,,,,,,,,,,,
625.3826904072899,249,3.0,7.637091216842334,9174.348089758,31.269134520364496,2.545697072280778,1778071492.4804103,240,,,,,,,,,,,,,,
623.5401352518638,250,3.0,7.6451708588997525,9174.348583175,31.17700676259319,2.5483902862999175,1778071502.1764867,250,1.6174735024571418,0.6554935030639172,2032210.0,1.6885984420776368,1.790485143661499,2.4411764705882356e-06,0.012260912211868563,,,,,,,
621.725704796539,251,3.0,7.653415983517965,9193.879387094,31.086285239826953,2.5511386611726548,1778071512.0701115,250,,,,,,,,,,,,,,
619.9083485149754,252,3.0,7.661446975270907,9203.336753229,30.99541742574877,2.553815658423636,1778071521.7073007,250,,,,,,,,,,,,,,
618.0932609741632,253,3.0,7.6693278580904005,9212.780966431,30.90466304870816,2.556442619363467,1778071531.1643655,250,,,,,,,,,,,,,,
616.291627100814,254,3.0,7.677198297381401,9221.991658327,30.8145813550407,2.5590660991271337,1778071540.6088817,250,,,,,,,,,,,,,,
614.4885433011818,255,3.0,7.684873886307081,9232.103148096,30.724427165059094,2.5616246287690267,1778071549.819594,250,,,,,,,,,,,,,,
612.7593380204402,256,3.0,7.693300173282624,9241.434601491,30.63796690102201,2.564433391094208,1778071559.9311352,250,,,,,,,,,,,,,,
610.9920107257506,257,3.0,7.7010763490200045,9251.160301596,30.549600536287528,2.5670254496733347,1778071569.2625878,250,,,,,,,,,,,,,,
609.2643509400291,258,3.0,7.709181095759074,9261.064645796,30.463217547001456,2.569727031919691,1778071578.9882374,250,,,,,,,,,,,,,,
607.561754309502,259,3.0,7.717434740861258,9270.609538886,30.3780877154751,2.5724782469537524,1778071588.892617,250,,,,,,,,,,,,,,
605.848756905947,260,3.0,7.725388758977255,9270.610845843,30.292437845297346,2.5751295863257515,1778071598.4387622,260,1.5900309100747108,0.6627292186021805,2113855.0,1.6340662002563477,1.1596602201461792,2.53921568627451e-06,0.012751348700343305,,,,,,,
604.1461522453513,261,3.0,7.733307784994443,9289.490720272,30.207307612267567,2.5777692616648142,1778071607.940262,260,,,,,,,,,,,,,,
602.4484706203674,262,3.0,7.74112306535244,9299.206607464,30.12242353101837,2.58037435511748,1778071617.318613,260,,,,,,,,,,,,,,
600.7855079667121,263,3.0,7.74921964665254,9307.013709388,30.039275398335604,2.5830732155508467,1778071627.034501,260,,,,,,,,,,,,,,
599.0122898815858,264,3.0,7.755725577672322,9316.182382606,29.95061449407929,2.5852418592241073,1778071634.8416278,260,,,,,,,,,,,,,,
597.3397598139745,265,3.0,7.763366177082062,9325.810940785,29.866987990698725,2.5877887256940206,1778071644.0103416,260,,,,,,,,,,,,,,
595.7091746122093,266,3.0,7.7713899189233775,9335.372153373,29.78545873061046,2.5904633063077926,1778071653.6388276,260,,,,,,,,,,,,,,
594.0865220649932,267,3.0,7.779357596437136,9345.010161071,29.704326103249663,2.5931191988123787,1778071663.2000518,260,,,,,,,,,,,,,,
592.4808405827602,268,3.0,7.787389174898465,9354.805268914,29.624042029138007,2.5957963916328217,1778071672.8379345,260,,,,,,,,,,,,,,
590.8970385427147,269,3.0,7.795551906228065,9364.963462288,29.54485192713573,2.5985173020760217,1778071682.6332467,260,,,,,,,,,,,,,,
589.347799077402,270,3.0,7.804016956885656,9364.964345755,29.4673899538701,2.601338985628552,1778071692.792326,270,1.5051780864596367,0.6755626350641251,2193498.0,1.5270919799804688,1.1950663328170776,2.6372549019607847e-06,0.013241785188818049,,,,,,,
587.793799076705,271,3.0,7.812266775369645,9384.300206011,29.38968995383525,2.604088925123215,1778071702.6910594,270,,,,,,,,,,,,,,
586.2223186558807,272,3.0,7.820130979617437,9393.739331205,29.31111593279404,2.6067103265391456,1778071712.128099,270,,,,,,,,,,,,,,
584.6624792275629,273,3.0,7.827996901869774,9403.188908494,29.233123961378148,2.609332300623258,1778071721.56721,270,,,,,,,,,,,,,,
583.1146742309822,274,3.0,7.835871541897456,9412.453628104,29.155733711549114,2.6119571806324853,1778071731.0167775,270,,,,,,,,,,,,,,
581.5666956122571,275,3.0,7.843592020273208,9422.598330946,29.07833478061286,2.6145306734244027,1778071740.2813535,270,,,,,,,,,,,,,,
580.0841325237412,276,3.0,7.852046129306157,9432.262460335,29.00420662618706,2.617348709768719,1778071750.4262815,270,,,,,,,,,,,,,,
578.5827775036887,277,3.0,7.860099527637164,9441.748912329,28.929138875184435,2.6200331758790547,1778071760.090362,270,,,,,,,,,,,,,,
577.0813466526264,278,3.0,7.868004628221193,9450.893546495,28.85406733263132,2.6226682094070646,1778071769.576489,270,,,,,,,,,,,,,,
575.5699027566001,279,3.0,7.875625447233517,9460.336978524,28.778495137830003,2.6252084824111726,1778071778.721472,270,,,,,,,,,,,,,,
574.0873617423432,280,3.0,7.8834949135780334,9460.338378423,28.70436808711716,2.6278316378593445,1778071788.1659913,280,1.4664236307144165,0.6871889188885689,2274572.0,1.4418834686279296,6.1550469398498535,2.7352941176470595e-06,0.01373222167729279,,,,,,,
572.6397211611201,281,3.0,7.891699933608374,9480.046950524,28.631986058056,2.6305666445361244,1778071798.0108492,280,,,,,,,,,,,,,,
571.2034331938547,282,3.0,7.899919968644778,9489.799334973,28.560171659692735,2.633306656214926,1778071807.8748875,280,,,,,,,,,,,,,,
569.7705845826998,283,3.0,7.908046858112018,9499.267580182,28.48852922913499,2.6360156193706725,1778071817.6271617,280,,,,,,,,,,,,,,
568.3308308986292,284,3.0,7.915937026739121,9508.455738432,28.416541544931462,2.6386456755797068,1778071827.0953562,280,,,,,,,,,,,,,,
566.8844897991036,285,3.0,7.923593898614247,9518.240501809,28.344224489955177,2.641197966204749,1778071836.2836127,280,,,,,,,,,,,,,,
565.4837047426989,286,3.0,7.931747893889744,9527.744577179,28.274185237134944,2.643915964629915,1778071846.0683954,280,,,,,,,,,,,,,,
564.076065174884,287,3.0,7.939668009082476,9537.383153687,28.2038032587442,2.646556003027492,1778071855.5725443,280,,,,,,,,,,,,,,
562.6861287866133,288,3.0,7.947700102527936,9546.315450332,28.134306439330665,2.649233367509312,1778071865.2110484,280,,,,,,,,,,,,,,
561.2642881318978,289,3.0,7.95514366209507,9555.984270291,28.06321440659489,2.65171455403169,1778071874.1433277,280,,,,,,,,,,,,,,
559.8954138218123,290,3.0,7.9632010793685915,9555.984745054,27.994770691090615,2.6544003597895305,1778071883.812699,290,1.3062422379851342,0.7110457733273506,2355401.0,1.2878894805908203,1.4253839254379272,2.8333333333333335e-06,0.014222658165767533,,,,,,,
558.5198798999891,291,3.0,7.9710291834672296,9575.037999253,27.925993994999452,2.65700972782241,1778071893.205944,290,,,,,,,,,,,,,,
557.1692605146262,292,3.0,7.979079159895579,9585.186071448,27.85846302573131,2.6596930532985263,1778071902.8659203,290,,,,,,,,,,,,,,
555.8561646033744,293,3.0,7.98753586212794,9594.587156186,27.79280823016872,2.6625119540426465,1778071913.01396,290,,,,,,,,,,,,,,
554.5088337679772,294,3.0,7.995370138684908,9604.335263834,27.72544168839886,2.6651233795616363,1778071922.4150913,290,,,,,,,,,,,,,,
553.1906242625255,295,3.0,8.00349358300368,9614.045585536,27.659531213126275,2.66783119433456,1778071932.1632242,290,,,,,,,,,,,,,,
551.8791469703185,296,3.0,8.011585458715757,9623.940885844,27.59395734851593,2.6705284862385854,1778071941.8734791,290,,,,,,,,,,,,,,
550.5870877436182,297,3.0,8.019831538001696,9633.331280347,27.52935438718091,2.673277179333899,1778071951.768769,290,,,,,,,,,,,,,,
549.2749123790587,298,3.0,8.02765688518683,9643.189917567,27.463745618952938,2.6758856283956103,1778071961.1591868,290,,,,,,,,,,,,,,
547.9981220310547,299,3.0,8.03587241232395,9652.420120654,27.399906101552734,2.678624137441317,1778071971.0178187,290,,,,,,,,,,,,,,
546.6942540586259,300,3.0,8.043564306894938,9652.422141563,27.334712702931295,2.6811881022983126,1778071980.249488,300,1.3428008615970612,0.7011540725827217,2436713.0,1.3414287567138672,1.2364128828048706,2.9313725490196082e-06,0.014713094654242276,,,,,,,
,301,,,13042.289976266,,,1778075370.117874,300,,,,,,,0.014713094654242276,1.249154806137085,1.2998754472540528,2436713.0,0.22,0.879,0.7093640720284226,3389.8665
734.8145986119051,302,3.0,10.883472720980645,13070.119515136,36.74072993059526,3.6278242403268814,1778075388.1382174,300,,,,,,,,,,,,,,
732.9395512131903,303,3.0,10.891647082765898,13080.002236213,36.646977560659515,3.6305490275886325,1778075397.9474266,300,,,,,,,,,,,,,,
731.0809406078698,304,3.0,10.899882586797078,13090.01473401,36.55404703039349,3.633294195599026,1778075407.8300586,300,,,,,,,,,,,,,,
729.2417580565143,305,3.0,10.908226395646732,13099.413724405,36.46208790282572,3.636075465215577,1778075417.842601,300,,,,,,,,,,,,,,
727.3805291177271,306,3.0,10.916058946053187,13108.416849006,36.369026455886356,3.6386863153510625,1778075427.241655,300,,,,,,,,,,,,,,
725.5095064920207,307,3.0,10.923561475872994,13118.306337874,36.27547532460104,3.641187158624331,1778075436.2447095,300,,,,,,,,,,,,,,
723.6995387775944,308,3.0,10.931802743673325,13128.201493019,36.18497693887972,3.6439342478911083,1778075446.1342273,300,,,,,,,,,,,,,,
721.9015977523924,309,3.0,10.940048734943073,13137.784945061,36.09507988761962,3.646682911647691,1778075456.0294108,300,,,,,,,,,,,,,,
720.0981692725549,310,3.0,10.948034942348798,13137.785755616,36.00490846362774,3.649344980782933,1778075465.613663,310,1.29093399643898,0.7100035220384597,2517117.0,1.2805481910705567,1.3557857275009155,3.0294117647058826e-06,0.015203531142717018,,,,,,,
718.3150162475413,311,3.0,10.956153509219487,13156.851885497,35.91575081237707,3.652051169739829,1778075475.3551345,310,,,,,,,,,,,,,,
716.5205549761016,312,3.0,10.963924136956532,13166.68405631,35.826027748805075,3.654641378985511,1778075484.679917,310,,,,,,,,,,,,,,
714.7650989553101,313,3.0,10.972117507259052,13176.152481449,35.738254947765505,3.6573725024196837,1778075494.511933,310,,,,,,,,,,,,,,
713.0011454496794,314,3.0,10.98000783085823,13185.822278533,35.65005727248396,3.6600026102860768,1778075503.9803276,310,,,,,,,,,,,,,,
711.2592592718678,315,3.0,10.988066045641899,13195.545850441,35.56296296359339,3.662688681880633,1778075513.650225,310,,,,,,,,,,,,,,
709.5312788248754,316,3.0,10.996168911655744,13204.775317883,35.47656394124377,3.6653896372185812,1778075523.37363,310,,,,,,,,,,,,,,
707.7877258744901,317,3.0,11.003860181570053,13214.437292996,35.389386293724506,3.6679533938566844,1778075532.6031442,310,,,,,,,,,,,,,,
706.0782504079664,318,3.0,11.01191189944744,13223.586773778,35.30391252039832,3.6706372998158137,1778075542.2652035,310,,,,,,,,,,,,,,
704.3521910815216,319,3.0,11.019536486268043,13233.487608213,35.21760955407608,3.6731788287560145,1778075551.4147124,310,,,,,,,,,,,,,,
702.6768151951271,320,3.0,11.02778719286124,13233.488908835,35.13384075975635,3.6759290642870797,1778075561.3165584,320,1.2976644545793534,0.7127052500844002,2598179.0,1.263603973388672,1.7077473402023315,3.127450980392157e-06,0.01569396763119176,,,,,,,
701.0112171760971,321,3.0,11.036027499437331,13252.98736368,35.05056085880486,3.6786758331457774,1778075571.2039459,320,,,,,,,,,,,,,,
699.3413470315328,322,3.0,11.044036966363588,13262.370823491,34.96706735157664,3.6813456554545296,1778075580.815282,320,,,,,,,,,,,,,,
697.669828320946,323,3.0,11.051856525142988,13271.481467289,34.8834914160473,3.6839521750476627,1778075590.1987503,320,,,,,,,,,,,,,,
695.9943199271282,324,3.0,11.059448732535044,13281.388590964,34.79971599635641,3.686482910845015,1778075599.3094034,320,,,,,,,,,,,,,,
694.3707557199123,325,3.0,11.067704541881879,13291.128244354,34.718537785995615,3.68923484729396,1778075609.2163842,320,,,,,,,,,,,,,,
692.7484335274296,326,3.0,11.07582095781962,13300.508698883,34.63742167637148,3.6919403192732068,1778075618.9560752,320,,,,,,,,,,,,,,
691.1173730680702,327,3.0,11.083638106584548,13310.15207324,34.55586865340351,3.694546035528183,1778075628.3366532,320,,,,,,,,,,,,,,
689.5098681883961,328,3.0,11.091674191554386,13319.800864333,34.475493409419805,3.697224730518129,1778075637.9799583,320,,,,,,,,,,,,,,
687.9124214165842,329,3.0,11.099714891910553,13329.372822145,34.39562107082921,3.699904963970184,1778075647.6287963,320,,,,,,,,,,,,,,
686.3206911162415,330,3.0,11.10769142071406,13329.373683306,34.316034555812074,3.7025638069046867,1778075657.2011893,330,1.2424331963062287,0.7181944519281387,2679775.0,1.2143468856811523,4.503103256225586,3.2254901960784317e-06,0.016184404119666502,,,,,,,
684.7416985274201,331,3.0,11.115718597968419,13348.614416965,34.237084926371004,3.70523953265614,1778075666.8332503,330,,,,,,,,,,,,,,
683.1710139392789,332,3.0,11.123726171056429,13358.581529246,34.15855069696394,3.7079087236854766,1778075676.4423623,330,,,,,,,,,,,,,,
681.6280308806741,333,3.0,11.13203208843867,13367.62833347,34.08140154403371,3.71067736281289,1778075686.4094636,330,,,,,,,,,,,,,,
680.0474671426766,334,3.0,11.139571065505345,13376.963564886,34.002373357133834,3.7131903551684484,1778075695.4562106,330,,,,,,,,,,,,,,
678.4909673623125,335,3.0,11.147350371082624,13386.44376033,33.92454836811562,3.715783457027541,1778075704.791387,330,,,,,,,,,,,,,,
676.9510720584306,336,3.0,11.155250623424848,13396.279283742,33.84755360292153,3.7184168744749493,1778075714.2717137,330,,,,,,,,,,,,,,
675.4382220942531,337,3.0,11.163446829120318,13405.62588263,33.77191110471266,3.721148943040106,1778075724.1071281,330,,,,,,,,,,,,,,
673.9097486177258,338,3.0,11.171235656340917,13415.294282074,33.69548743088629,3.7237452187803055,1778075733.4537227,330,,,,,,,,,,,,,,
672.4064224870683,339,3.0,11.179292654395104,13425.077531241,33.62032112435342,3.726430884798368,1778075743.1221194,330,,,,,,,,,,,,,,
670.9176737052787,340,3.0,11.18744527022044,13425.078517327,33.54588368526394,3.729148423406813,1778075752.9064143,340,1.210420449078083,0.7258240312337876,2761066.0,1.1830296516418457,1.4529205560684204,3.323529411764706e-06,0.016674840608141245,,,,,,,
669.4333589934125,341,3.0,11.19552601357301,13444.09015105,33.471667949670625,3.731842004524337,1778075762.60214,340,,,,,,,,,,,,,,
667.938795181435,342,3.0,11.203289257089297,13453.49203515,33.39693975907175,3.734429752363099,1778075771.9180295,340,,,,,,,,,,,,,,
666.457208322853,343,3.0,11.211124200820922,13462.886555094,33.322860416142646,3.737041400273641,1778075781.319965,340,,,,,,,,,,,,,,
664.9838668770395,344,3.0,11.218952928185463,13472.610183942,33.24919334385198,3.739650976061821,1778075790.7144356,340,,,,,,,,,,,,,,
663.5352824942502,345,3.0,11.227056030432383,13482.077529041,33.176764124712506,3.7423520101441277,1778075800.4381936,340,,,,,,,,,,,,,,
662.0824775369296,346,3.0,11.23494542558988,13491.96387953,33.10412387684647,3.74498180852996,1778075809.9054313,340,,,,,,,,,,,,,,
660.6585681108187,347,3.0,11.243184067408244,13501.882296414,33.032928405540936,3.7477280224694147,1778075819.791808,340,,,,,,,,,,,,,,
659.2444082992287,348,3.0,11.251449440320332,13511.264532085,32.962220414961436,3.750483146773444,1778075829.7102509,340,,,,,,,,,,,,,,
657.8122367489417,349,3.0,11.259267808993657,13520.448187361,32.89061183744708,3.7530892696645526,1778075839.0922925,340,,,,,,,,,,,,,,
656.378620335772,350,3.0,11.266920898358027,13520.449844927,32.818931016788596,3.7556402994526756,1778075848.2772956,350,1.157809916138649,0.7356712058186531,2842485.0,1.1286664009094238,2.383995294570923,3.421568627450981e-06,0.01716527709661599,,,,,,,
654.9536806840559,351,3.0,11.274582732717196,13539.297994145,32.7476840342028,3.7581942442390655,1778075857.4702027,350,,,,,,,,,,,,,,
653.5591178454911,352,3.0,11.282629204591116,13548.813947491,32.677955892274554,3.7608764015303717,1778075867.1259658,350,,,,,,,,,,,,,,
652.1657225018914,353,3.0,11.290559099713962,13557.968916635,32.60828612509457,3.763519699904654,1778075876.6418488,350,,,,,,,,,,,,,,
650.7628792810967,354,3.0,11.298188291589419,13567.389732592,32.53814396405484,3.7660627638631397,1778075885.7968743,350,,,,,,,,,,,,,,
649.3806600159938,355,3.0,11.306038955648742,13577.371876496,32.46903300079969,3.7686796518829135,1778075895.2176697,350,,,,,,,,,,,,,,
648.0329997853561,356,3.0,11.314357426365216,13587.255260074,32.4016499892678,3.7714524754550722,1778075905.1998353,350,,,,,,,,,,,,,,
646.6881846359798,357,3.0,11.322593522071838,13597.169238097,32.33440923179899,3.7741978406906127,1778075915.0831525,350,,,,,,,,,,,,,,
645.352339932883,358,3.0,11.330855208237965,13606.993555358,32.26761699664415,3.776951736079322,1778075924.9971778,350,,,,,,,,,,,,,,
644.0196924344023,359,3.0,11.33904215713342,13616.844728635,32.20098462172011,3.7796807190444732,1778075934.8215194,350,,,,,,,,,,,,,,
642.6957088618809,360,3.0,11.347251358032228,13616.845736303,32.134785443094046,3.7824171193440757,1778075944.6736467,360,1.100619550049305,0.7420382186770439,2924090.0,1.0772503852844237,2.2148702144622803,3.5196078431372552e-06,0.01765571358509073,,,,,,,
